id,host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4969777,23722617,1,1.29582,103.84221,1,119,28,6,153.0,0.12,84,50
4973227,23336011,1,1.2873,103.84894,1,186,7,85,12.0,1.56,40,363
4979889,6609641,1,1.31671,103.82831,1,144,7,18,119.0,0.33,19,0
4990392,20883050,1,1.31091,103.88131,0,60,1,63,17.0,1.12,37,342
4990462,20883050,1,1.3103,103.88190999999999,0,60,1,35,24.0,0.63,37,350
4996744,25713960,1,1.29435,103.83551,0,125,1,1,1684.0,0.02,1,0
5006143,1280862,1,1.30505,103.79822,0,82,4,3,348.0,0.08,1,365
5018128,25872707,3,1.33199,103.94126,1,150,30,0,1887.0,,1,0
5018606,23530644,1,1.3293,103.85401999999999,0,50,1,0,1887.0,,1,0
5024661,23722617,1,1.3155299999999999,103.88662,1,181,5,62,25.0,1.17,84,34
5034562,25989759,1,1.30722,103.85733,2,37,1,0,1887.0,,1,0
5036145,25996335,1,1.31408,103.854,0,92,1,8,784.0,0.15,9,266
5040689,11463785,4,1.37043,103.83038,0,37,29,3,556.0,0.12,3,364
5042231,14521708,1,1.3014700000000001,103.84732,1,100,5,1,1620.0,0.02,67,0
5050823,25974243,2,1.3043799999999999,103.76162,0,229,3,0,1887.0,,1,0
5052014,13468566,1,1.27546,103.84014,1,158,6,3,15.0,0.06,4,363
5079606,26234557,2,1.3808799999999999,103.75983000000001,1,160,2,4,1309.0,0.07,1,0
5082033,26235335,1,1.31403,103.84666999999999,0,60,1,3,1473.0,0.05,1,0
5095636,8492007,1,1.31977,103.85305,1,300,7,25,128.0,0.45,203,275
5111893,23772720,1,1.29611,103.82991,0,69,21,16,23.0,0.32,4,141
5116961,4430782,1,1.28257,103.83125,0,132,2,2,613.0,0.04,1,362
5117966,20883050,1,1.3115299999999999,103.88118,0,60,1,17,37.0,0.32,37,347
5118006,20883050,1,1.31105,103.88313000000001,0,60,1,55,22.0,1.0,37,342
5118306,3622214,1,1.31445,103.84049,0,208,1,0,1887.0,,1,0
5128182,26509979,1,1.28095,103.84155,1,164,2,5,848.0,0.12,1,0
5129422,4705949,3,1.33043,103.94814000000001,0,56,3,39,19.0,0.79,13,75
5177256,2927830,1,1.35376,103.83178000000001,0,49,3,70,183.0,1.27,3,0
5184871,2927830,5,1.35332,103.82851,0,49,3,98,196.0,1.79,3,0
5185612,26823765,1,1.30634,103.84011,1,160,3,76,13.0,1.63,6,158
5186159,4705949,3,1.32873,103.94814000000001,0,67,3,56,86.0,1.08,13,71
5186205,4705949,3,1.3284,103.94773,0,67,3,76,18.0,1.38,13,73
5186243,4705949,3,1.33027,103.94787,0,67,3,71,4.0,1.38,13,74
5195270,8492007,1,1.3016299999999998,103.84839000000001,1,137,7,18,106.0,0.32,203,361
5214091,3274080,3,1.30877,103.90961999999999,1,90,2,21,16.0,0.39,2,29
5214226,2927830,1,1.35426,103.82829,0,49,3,61,184.0,1.11,3,0
5233415,13468566,1,1.27599,103.8406,1,158,6,6,49.0,0.12,4,340
5241732,8492007,1,1.32669,103.84227,1,300,10,31,30.0,0.56,203,365
5243402,10915406,1,1.3153700000000002,103.88546,0,154,1,0,1887.0,,1,364
5246432,20870482,1,1.27962,103.83986,1,250,3,41,17.0,0.75,9,65
5253599,11463785,1,1.3151,103.8585,1,81,29,9,51.0,0.17,3,211
5253639,20883050,1,1.3114,103.88322,0,60,1,25,15.0,0.47,37,353
5265322,26900117,1,1.31779,103.85225,1,224,30,13,619.0,0.26,3,365
5272363,6609641,1,1.31539,103.82758000000001,1,149,7,14,341.0,0.27,19,0
5272598,14521708,1,1.30244,103.84733,1,90,5,9,40.0,0.17,67,55
5276634,4705949,3,1.32845,103.94697,0,69,3,43,11.0,0.83,13,84
5282397,8492007,1,1.3261100000000001,103.84476,1,300,14,42,94.0,0.77,203,365
5288111,17350694,1,1.31665,103.85351,0,62,1,0,1887.0,,2,0
5290367,21022554,1,1.31489,103.84165,1,149,2,1,1344.0,0.02,2,0
5302410,12035631,1,1.2856,103.82840999999999,0,60,5,7,1141.0,0.13,1,0
5319766,27516195,1,1.28185,103.84657,0,160,365,0,1887.0,,1,363
5331445,8492007,1,1.32815,103.86575,1,201,7,25,405.0,0.46,203,309
5343407,6459581,1,1.31039,103.8845,1,75,1,4,15.0,0.72,5,359
5348037,4705949,3,1.34159,103.95868,0,54,4,41,92.0,0.75,13,55
5348703,25116861,1,1.30514,103.85597,1,119,2,158,20.0,3.05,10,122
5355703,4705949,3,1.34144,103.95809,0,54,4,29,122.0,0.54,13,75
5355795,25116861,1,1.3040200000000002,103.85423,1,115,2,198,18.0,3.61,10,0
5369727,16170189,1,1.29224,103.84259,0,146,1,0,1887.0,,2,0
5376182,25116861,1,1.30376,103.85471,1,119,2,170,20.0,3.19,10,105
5376240,25116861,1,1.3054299999999999,103.85647,1,115,2,188,16.0,3.44,10,96
5377148,25116861,1,1.30541,103.85508,1,90,2,153,22.0,2.95,10,58
5377342,25116861,1,1.30386,103.85459,1,106,2,246,19.0,4.49,10,63
5405213,28019065,1,1.32723,103.86533,0,208,1,0,1887.0,,1,0
5406502,28022338,3,1.31097,103.93814,0,78,2,0,1887.0,,1,363
5424565,6459581,1,1.31281,103.84826,1,106,1,22,1.0,0.41,5,336
5424650,23761993,1,1.30197,103.89935,0,49,2,10,16.0,0.62,1,344
5428153,6459581,1,1.31243,103.88441,1,90,1,8,57.0,0.15,5,353
5428173,6459581,1,1.31005,103.87613,1,219,1,1,1285.0,0.02,5,364
5428995,17295605,4,1.34489,103.8724,0,58,2,3,1496.0,0.05,1,0
5436010,26876731,5,1.41482,103.83225999999999,0,60,7,0,1887.0,,3,364
5446857,13468566,1,1.2761,103.84071,1,228,6,2,571.0,0.1,4,364
5448209,13468566,1,1.27493,103.84029,1,200,6,5,30.0,0.11,4,364
5464246,26899710,1,1.3291,103.88257,0,107,2,7,12.0,0.16,2,363
5472242,28382771,1,1.2757399999999999,103.83632,1,190,365,45,983.0,0.84,6,89
5493930,28489587,1,1.3195,103.84791,0,99,1,238,5.0,4.39,3,329
5494971,28489587,1,1.3177299999999998,103.84633000000001,0,94,1,191,4.0,3.56,3,351
5495447,6459581,1,1.31372,103.848,1,131,1,18,9.0,0.35,5,343
5504230,21149720,1,1.3095299999999999,103.85958000000001,1,194,1,9,494.0,0.17,16,351
5540894,15983434,2,1.35162,103.70342,0,250,1,54,1213.0,0.99,1,365
5551665,25185912,1,1.31164,103.79555,0,60,30,14,22.0,0.26,14,359
5573458,28809566,5,1.44201,103.82403000000001,0,111,5,3,782.0,0.07,7,364
5584157,28954164,5,1.44299,103.79424,0,37,180,107,22.0,2.02,3,11
5597753,29023271,4,1.3541100000000001,103.86946,0,56,1,0,1887.0,,1,0
5598946,29029063,4,1.35047,103.86374,0,81,1,0,1887.0,,1,0
5607234,8492007,1,1.32568,103.85009000000001,1,250,8,12,879.0,0.22,203,364
5609097,23722617,1,1.29473,103.83885,1,131,5,27,39.0,0.5,84,77
5609608,28954164,5,1.4419600000000001,103.7939,0,37,180,64,88.0,1.22,3,45
5610714,8492007,1,1.32574,103.85181,1,137,10,6,774.0,0.11,203,364
5645349,8527085,1,1.3052700000000002,103.83424000000001,1,249,2,25,33.0,0.76,38,208
5650675,15553995,3,1.31494,103.90681,0,44,5,11,112.0,0.2,8,332
5652706,29295816,4,1.36515,103.87495,0,118,2,7,156.0,0.16,5,363
5667427,26876731,5,1.41594,103.83391,0,81,7,0,1887.0,,3,363
5676325,29431504,1,1.31263,103.79793000000001,2,61,1,10,1384.0,0.2,1,0
5704432,28106320,1,1.3356,103.86591999999999,2,300,1,0,1887.0,,1,365
5709242,18175381,1,1.31208,103.88475,1,110,4,3,1181.0,0.06,1,0
5711910,7548468,1,1.29962,103.88731999999999,1,175,3,0,1887.0,,1,0
5714743,23722617,1,1.2952299999999999,103.84039,1,115,30,8,260.0,0.17,84,86
5750637,14521708,1,1.3025799999999998,103.84810999999999,1,90,5,24,115.0,0.46,67,48
5787221,30026696,1,1.28209,103.85191,1,237,2,16,1240.0,0.3,1,0
5798211,30080617,3,1.3458700000000001,103.96046,0,85,90,151,48.0,2.97,7,365
5816693,23759790,1,1.3141100000000001,103.84805,0,56,2,0,1887.0,,1,0
5819462,20712244,4,1.3877700000000002,103.89649,2,121,2,0,1887.0,,1,88
5827713,30080617,3,1.34495,103.96043,0,69,90,285,46.0,5.4,7,365
5827998,30080617,3,1.34463,103.96106999999999,0,60,2,296,60.0,5.56,7,0
5832741,4751749,2,1.35015,103.69570999999999,0,43,90,19,380.0,0.36,2,264
5853047,23722617,1,1.2963799999999999,103.83975,1,119,5,37,14.0,0.7,84,70
5854894,7095710,1,1.31621,103.85614,0,49,5,16,59.0,0.34,12,49
5855352,22287862,1,1.32266,103.85221,0,75,1,0,1887.0,,1,0
5856080,30405960,1,1.31677,103.90182,0,44,1,6,1333.0,0.11,1,0
5856458,4751749,2,1.3517700000000001,103.69583,0,40,90,14,245.0,0.27,2,292
5864798,30454002,4,1.39798,103.91082,0,118,1,0,1887.0,,1,0
5875270,8492007,1,1.32584,103.85379,1,218,3,21,163.0,0.4,203,254
5875532,30511911,4,1.3627799999999999,103.87799,0,50,1,0,1887.0,,1,0
5882204,30542551,3,1.3212,103.91483000000001,0,182,1,0,1887.0,,1,180
5887567,30575582,1,1.35071,103.85088,0,119,1,0,1887.0,,1,0
5889741,5365111,1,1.3008600000000001,103.85439000000001,1,190,90,195,8.0,3.67,1,59
5897641,30630603,1,1.2843,103.84738,0,125,21,133,167.0,2.51,1,0
5897823,15331836,1,1.30544,103.78461999999999,0,69,14,0,1887.0,,1,0
5899156,14521708,1,1.28407,103.84385,1,110,5,34,24.0,0.66,67,125
5900689,30569367,3,1.36788,103.97171,2,100,1,0,1887.0,,1,0
5902912,18465663,4,1.3991,103.89017,0,50,2,83,59.0,1.61,1,356
5908083,7095710,1,1.3164200000000001,103.85776,1,112,2,42,16.0,0.83,12,318
5919270,30080617,3,1.34471,103.96249,0,81,90,245,55.0,4.64,7,263
5920090,30744596,1,1.30218,103.86036,0,87,1,5,1293.0,0.1,4,0
5922010,30744596,1,1.30162,103.86022,0,76,1,39,1028.0,0.74,4,0
5922317,30744596,1,1.30223,103.86083,0,76,1,23,1116.0,0.45,4,0
5924053,228867,2,1.34392,103.7187,0,81,4,0,1887.0,,7,364
5939811,8097223,1,1.29376,103.82802,1,281,3,8,1292.0,0.16,1,0
5973183,31008861,3,1.3785399999999999,103.96119,1,189,4,43,7.0,0.82,1,166
5975052,12318610,5,1.41621,103.84424,0,62,1,11,38.0,0.35,2,330
6013152,31213748,1,1.28227,103.78501,0,44,25,0,1887.0,,1,0
6020248,25185912,1,1.3113700000000001,103.79544,0,75,90,8,329.0,0.16,14,356
6023517,7095710,1,1.31534,103.85821999999999,1,100,2,83,15.0,1.58,12,320
6026527,24496358,3,1.3201,103.91476,0,131,3,0,1887.0,,24,346
6026528,24496358,3,1.31934,103.91574,0,90,3,5,344.0,0.1,24,342
6034462,23722617,1,1.29467,103.83839,1,119,6,56,15.0,1.06,84,62
6034863,14521708,1,1.31466,103.88736,1,90,14,68,31.0,1.31,67,0
6041066,31351053,3,1.3316,103.94739,1,250,1,0,1887.0,,1,0
6055601,23772720,1,1.29504,103.82970999999999,0,58,21,6,264.0,0.13,4,149
6068744,31498431,2,1.3663399999999999,103.76963,0,110,2,33,1172.0,0.63,1,0
6079533,31557595,3,1.35894,103.96605,0,31,90,0,1887.0,,2,332
6099703,23722617,1,1.31323,103.88802,1,82,4,130,24.0,2.47,84,41
6100964,31657441,1,1.30067,103.8392,1,219,2,118,17.0,2.32,1,46
6117032,23722617,1,1.31443,103.88750999999999,1,85,15,124,107.0,2.36,84,61
6120794,14521708,1,1.3164799999999999,103.89486,1,85,1,62,28.0,1.18,67,72
6128096,23722617,1,1.3139399999999999,103.8866,1,90,4,51,17.0,1.01,84,33
6141976,14521708,1,1.31585,103.88554,1,110,1,24,34.0,0.46,67,89
6142181,14521708,1,1.3141399999999999,103.8881,1,85,1,79,49.0,1.53,67,120
6142390,14521708,1,1.3156,103.88776,1,92,4,26,15.0,0.49,67,73
6142880,23722617,1,1.31312,103.88663000000001,1,94,9,29,179.0,0.56,84,68
6147142,30080617,3,1.3446799999999999,103.96101999999999,0,56,2,263,51.0,5.02,7,0
6147375,31212677,4,1.39866,103.90555,0,49,180,0,1887.0,,2,365
6170451,24496358,3,1.32112,103.91641,0,119,3,3,1014.0,0.06,24,350
6178568,14521708,1,1.2856299999999998,103.845,1,106,10,22,48.0,0.42,67,47
6179573,14521708,1,1.28362,103.84509,1,131,4,24,48.0,0.47,67,81
6183734,23722617,1,1.31352,103.88728,1,82,24,75,345.0,1.46,84,74
6190850,6954638,1,1.2929700000000002,103.76953,2,19,5,3,575.0,0.08,9,350
6203213,32171129,4,1.37741,103.84776,0,62,1,2,1572.0,0.04,2,0
6206621,32184450,1,1.32734,103.84433,1,300,25,26,64.0,0.51,67,365
6221711,31718578,1,1.27495,103.83570999999999,0,81,2,162,5.0,3.13,1,289
6242964,23772720,3,1.31265,103.9366,1,165,4,8,133.0,0.16,4,303
6250145,20989836,1,1.3131,103.89178000000001,0,60,1,0,1887.0,,1,0
6250660,14143492,1,1.29568,103.84042,1,81,1,0,1887.0,,1,0
6253881,27289700,1,1.3561299999999998,103.84983000000001,0,106,1,0,1887.0,,2,362
6261313,25185912,1,1.3123799999999999,103.79542,0,78,28,9,258.0,0.18,14,347
6269622,6954638,1,1.29154,103.76890999999999,2,25,5,2,1052.0,0.05,9,0
6271100,23722617,1,1.28368,103.84563,1,115,6,25,15.0,0.49,84,60
6287204,32683666,5,1.42803,103.78584000000001,1,181,93,11,57.0,0.23,1,266
6297371,23722617,1,1.29561,103.84035,1,119,6,21,106.0,0.41,84,45
6299510,14521708,1,1.28359,103.84564,1,119,5,21,35.0,0.58,67,117
6300043,14521708,1,1.28342,103.84553000000001,1,110,4,44,41.0,1.06,67,117
6300577,26899710,1,1.32958,103.88464,0,94,3,15,44.0,0.3,2,352
6305559,32798595,1,1.28026,103.85296,0,90,60,1,1251.0,0.02,41,364
6308806,32818221,2,1.35586,103.75322,0,35,1,2,379.0,0.14,1,66
6310906,19484680,1,1.33683,103.87099,1,200,2,0,1887.0,,1,0
6317686,8948251,1,1.28326,103.84318,0,56,90,1,1027.0,0.03,83,343
6340570,24744905,1,1.3461,103.84931999999999,0,150,1,0,1887.0,,1,0
6340605,33019244,1,1.32526,103.84718000000001,1,100,365,0,1887.0,,1,365
6342987,33033981,1,1.2958399999999999,103.82675,1,169,2,2,1535.0,0.04,1,0
6349839,3751978,1,1.28985,103.84782,0,110,2,6,1411.0,0.12,1,0
6352091,8363779,2,1.36895,103.76637,0,69,2,1,1306.0,0.02,2,26
6352827,33096269,1,1.31322,103.87976,0,50,2,99,1.0,3.26,14,77
6352835,20380931,1,1.30291,103.84871,0,69,1,4,1369.0,0.08,1,0
6381495,14521708,1,1.31532,103.8874,1,94,1,50,17.0,0.97,67,65
6419148,8271875,5,1.42841,103.83065,0,56,2,22,1300.0,0.44,1,0
6426115,33189209,1,1.31644,103.88701999999999,1,199,2,59,6.0,1.14,23,51
6426551,23722617,1,1.31314,103.88681,1,181,4,48,17.0,0.94,84,61
6427139,33541399,2,1.34007,103.6962,0,81,1,0,1887.0,,1,0
6431505,23722617,1,1.3132,103.88757,1,82,5,60,45.0,1.18,84,0
6440242,14521708,1,1.30288,103.84825,1,89,6,3,457.0,0.06,67,0
6469942,33799940,1,1.31174,103.79713000000001,0,50,1,1,1540.0,0.02,1,0
6475373,8492007,1,1.32786,103.84907,1,218,14,35,237.0,0.68,203,316
6481052,7210103,1,1.2962799999999999,103.84034,1,208,7,23,11.0,0.45,4,363
6485145,20883050,1,1.31097,103.8826,0,90,1,115,15.0,2.22,37,319
6495539,32662695,1,1.31271,103.88891,0,79,1,0,1887.0,,1,0
6507877,34021900,1,1.29554,103.85428,0,197,1,0,1887.0,,1,363
6518470,667204,1,1.2949700000000002,103.80752,0,75,3,0,1887.0,,1,0
6528111,244567,1,1.28315,103.83406,1,201,2,3,1417.0,0.06,1,260
6528691,34146820,1,1.30908,103.81955,0,150,3,0,1887.0,,1,363
6529707,33003286,2,1.29361,103.76746,0,81,5,34,94.0,0.67,2,115
6531247,229339,1,1.2837399999999999,103.83513,1,110,2,28,55.0,0.55,26,333
6547248,5556667,1,1.34486,103.76871,0,76,90,2,582.0,0.04,1,365
6553302,24496358,3,1.32089,103.91503,0,90,3,2,76.0,0.13,24,301
6581009,229339,1,1.28357,103.82995,1,115,1,11,23.0,1.25,26,349
6591835,11885993,1,1.2928899999999999,103.84007,0,65,2,2,1484.0,0.04,1,0
6603464,28809566,5,1.43972,103.8226,0,53,5,8,136.0,0.18,7,362
6603488,229339,1,1.28214,103.83121,1,125,1,3,64.0,0.06,26,326
6605136,14521708,1,1.3145200000000001,103.88589,1,100,4,22,60.0,0.43,67,83
6607671,21149720,1,1.31015,103.85967,1,222,1,1,1102.0,0.03,16,351
6619955,23722617,1,1.31364,103.88734000000001,1,99,6,55,25.0,1.13,84,51
6620261,34649530,1,1.3240100000000001,103.853,1,71,90,3,48.0,0.1,3,42
6628037,8492007,1,1.32831,103.84834000000001,1,119,5,13,191.0,0.29,203,319
6630341,34707865,4,1.34471,103.86898000000001,0,81,1,90,10.0,1.84,3,333
6638508,11324694,1,1.3130000000000002,103.85922,0,76,90,11,149.0,0.22,2,256
6663672,31721965,1,1.27914,103.85002,0,89,90,0,1887.0,,1,365
6663906,33266212,1,1.30531,103.78374000000001,0,87,28,18,157.0,0.37,1,280
6668889,23892865,1,1.31152,103.84026999999999,1,131,5,2,1367.0,0.04,1,0
6669434,34906406,2,1.37734,103.75464000000001,0,18,1,1,1519.0,0.02,1,0
6679887,23722617,1,1.31467,103.88749,1,181,7,40,17.0,0.78,84,74
6685809,14521708,1,1.31374,103.88752,1,85,4,99,23.0,1.95,67,73
6686851,14521708,1,1.31375,103.88663000000001,1,85,14,28,65.0,0.55,67,0
6693516,33944993,3,1.31683,103.91109,1,100,90,11,384.0,0.23,2,54
6697057,35056493,1,1.29209,103.84109000000001,1,137,8,27,278.0,0.53,1,0
6698970,35065351,5,1.44154,103.82393,2,54,7,1,1517.0,0.02,2,364
6713936,20755031,3,1.33331,103.94124000000001,0,69,2,3,1305.0,0.06,1,0
6716844,8773916,1,1.30205,103.85804,0,119,1,2,603.0,0.07,7,233
6717992,10483053,1,1.31569,103.8367,0,100,2,0,1887.0,,1,0
6718219,34707865,4,1.34399,103.87076,0,67,1,51,11.0,1.02,3,74
6718514,34707865,4,1.34604,103.87111,0,69,1,70,2.0,1.38,3,341
6723509,28382771,3,1.3125,103.91188000000001,1,219,365,25,1074.0,0.49,6,365
6768997,15067769,1,1.29836,103.84279000000001,0,81,5,0,1887.0,,2,0
6774977,35467530,1,1.29453,103.83733000000001,0,78,1,111,16.0,2.19,2,3
6803701,28809566,5,1.44151,103.82377,2,53,5,2,1445.0,0.04,7,364
6816530,11592391,1,1.31821,103.77942,0,75,5,0,1887.0,,1,0
6823606,3142273,1,1.31806,103.85172,1,94,2,4,607.0,0.1,1,0
6824319,35746057,2,1.38056,103.75988000000001,1,239,2,7,254.0,0.15,3,325
6825410,34397948,2,1.35955,103.75001999999999,0,181,1,0,1887.0,,1,364
6826957,35761298,1,1.28777,103.84907,0,125,90,74,247.0,1.46,1,270
6829554,8703688,1,1.3501100000000001,103.84666999999999,1,100,92,0,1887.0,,3,0
6831622,437092,1,1.30728,103.78113,1,150,14,21,31.0,0.41,1,291
6845452,4962175,1,1.31406,103.88626,0,60,1,2,1509.0,0.04,1,0
6850935,7095710,1,1.31584,103.85582,1,94,2,67,17.0,1.33,12,311
6855548,17140538,1,1.2751700000000001,103.83639000000001,1,160,13,0,1887.0,,1,0
6856988,9436844,1,1.30767,103.88146,0,81,2,0,1887.0,,1,0
6888824,20883050,1,1.3111700000000002,103.88298,0,90,1,79,15.0,1.56,37,340
6890874,343908,1,1.28376,103.83965,0,93,4,3,879.0,0.09,1,157
6891247,8948251,1,1.3088600000000001,103.86363,0,50,20,1,1486.0,0.02,83,362
6891630,2413412,1,1.30854,103.86291,0,36,18,4,57.0,0.12,112,354
6901703,16170189,1,1.31226,103.88311999999999,0,139,1,0,1887.0,,2,0
6906010,23722617,1,1.2834299999999998,103.84512,1,115,4,44,14.0,0.9,84,69
6918746,36262365,1,1.28718,103.8262,0,85,1,0,1887.0,,1,0
6939552,26768586,3,1.34764,103.94037,0,200,1,0,1887.0,,1,365
6940054,13512177,1,1.27988,103.85065,1,268,2,34,15.0,0.68,4,38
6941608,11648081,1,1.30233,103.84643,0,100,2,30,247.0,0.67,2,0
6947366,5359280,1,1.2943200000000001,103.82611999999999,1,151,1,18,413.0,0.4,2,365
6959323,35045917,1,1.31887,103.77462,0,50,3,1,1429.0,0.02,1,0
6962492,34623849,1,1.3133299999999999,103.90434,1,139,90,19,637.0,0.54,2,0
6968350,35467530,1,1.29647,103.83779,0,74,1,129,23.0,2.6,2,5
6978031,13512177,1,1.27946,103.85592,1,268,2,22,17.0,0.43,4,38
6983613,14521708,1,1.3149600000000001,103.88691,1,94,4,30,17.0,0.6,67,32
6993627,14521708,1,1.3144,103.88671,1,85,4,81,16.0,1.61,67,127
6995482,14521708,1,1.3143,103.88604000000001,1,99,5,17,343.0,0.34,67,52
6999333,36696183,1,1.28898,103.83944,0,28,1,0,1887.0,,1,0
7010578,522068,3,1.30898,103.91219,0,87,1,72,764.0,1.45,1,0
7015796,14521708,1,1.31536,103.88574,1,85,5,62,42.0,1.23,67,43
7015864,229339,1,1.28411,103.83254000000001,1,132,2,9,103.0,0.18,26,292
7031773,2413412,1,1.3123,103.86255,0,37,28,1,411.0,0.07,112,331
7039222,3800044,1,1.3026,103.85195,1,250,1,248,16.0,4.99,1,229
7042831,13512177,1,1.27967,103.85539,1,268,2,49,44.0,0.97,4,38
7053111,6005951,1,1.32402,103.85313000000001,0,75,5,7,66.0,0.15,1,2
7054222,11648081,1,1.30105,103.84786,0,100,2,226,14.0,4.49,2,228
7069513,14772025,4,1.3865,103.89341,0,25,180,2,1510.0,0.04,2,365
7078717,14521708,1,1.3148,103.88593,1,90,14,16,19.0,0.61,67,90
7085521,31464513,1,1.32618,103.85394000000001,1,235,4,12,166.0,0.35,114,275
7095558,21914963,1,1.3173700000000002,103.85084,0,100,90,1,1464.0,0.02,1,363
7105265,8948251,1,1.31417,103.88224,0,44,18,0,1887.0,,83,353
7107229,27341420,1,1.3150899999999999,103.80398000000001,1,200,2,15,969.0,0.3,1,0
7117201,37284901,1,1.32647,103.86453,1,200,90,0,1887.0,,1,358
7118321,37291194,1,1.2861799999999999,103.79122,0,50,4,1,1356.0,0.02,1,0
7118763,32946900,1,1.27173,103.82231999999999,2,43,10,0,1887.0,,1,0
7123932,24308449,1,1.30331,103.84848000000001,0,75,5,3,1330.0,0.06,1,0
7138922,14521708,1,1.31405,103.88619,1,94,1,29,19.0,0.6,67,84
7139056,14521708,1,1.314,103.88576,1,90,4,18,15.0,0.38,67,64
7143817,26234826,3,1.32087,103.91189,1,135,2,133,209.0,2.68,2,0
7152327,26336186,1,1.27516,103.8453,1,140,20,4,1245.0,0.08,1,0
7152364,37458245,1,1.28305,103.82722,1,129,2,25,11.0,0.51,1,0
7154662,23722617,1,1.31382,103.88744,1,219,4,5,23.0,0.1,84,83
7162659,37512810,1,1.30623,103.78258000000001,1,181,2,9,372.0,0.24,2,0
7165778,16640940,1,1.27242,103.80923,0,75,1,37,205.0,1.13,1,319
7169214,37512810,1,1.30798,103.78604,1,181,3,25,460.0,0.5,2,0
7181966,6593563,1,1.3179100000000001,103.85083,1,131,4,14,967.0,0.28,1,0
7182042,4432314,1,1.31575,103.88391999999999,0,58,2,42,602.0,1.07,2,0
7182463,37629739,1,1.3155299999999999,103.8909,0,78,1,5,432.0,0.1,3,0
7206112,37651301,1,1.28283,103.83109,0,99,2,1,1483.0,0.02,3,0
7210133,34438130,5,1.43537,103.77405999999999,0,60,1,1,391.0,0.08,1,363
7212903,8363779,2,1.3694899999999999,103.76564,0,44,1,20,1168.0,0.4,2,193
7216716,9234946,1,1.2783200000000001,103.83774,0,87,90,9,626.0,0.18,5,364
7227025,37651301,1,1.2787600000000001,103.82701,0,75,1,6,1122.0,0.12,3,0
7227077,37651301,1,1.28084,103.82894,0,51,1,1,1340.0,0.02,3,0
7227489,1119168,1,1.29407,103.8284,0,200,1,0,1887.0,,1,364
7229906,8492007,1,1.30649,103.84785,1,137,3,4,474.0,0.08,203,243
7231780,229339,1,1.28273,103.83349,1,139,1,13,37.0,0.26,26,220
7232642,229339,1,1.28446,103.83440999999999,1,153,1,6,116.0,0.12,26,208
7235859,20213602,3,1.31441,103.9127,0,90,3,4,1236.0,0.08,1,363
7246427,28715996,4,1.4106100000000001,103.90128,1,135,1,2,1339.0,0.04,1,0
7250803,37964493,2,1.33317,103.72421999999999,0,65,90,23,212.0,0.57,2,0
7255642,23134103,2,1.34207,103.71739000000001,2,69,2,2,1451.0,0.04,1,0
7256010,33870797,4,1.3528,103.86583,1,110,2,3,1113.0,0.06,1,0
7265781,38043100,4,1.38496,103.84138,1,99,5,5,739.0,0.1,1,239
7266808,10791386,1,1.29374,103.82439000000001,0,65,1,0,1887.0,,1,0
7268453,35746057,1,1.27383,103.84634,1,189,15,1,1472.0,0.02,3,180
7280123,15553995,1,1.31427,103.90594,0,69,5,0,1887.0,,8,85
7282084,14521708,1,1.31569,103.88784,1,100,1,21,16.0,0.44,67,84
7287975,37629739,1,1.3130600000000001,103.89173000000001,0,69,1,1,1500.0,0.02,3,0
7292727,229339,1,1.28539,103.83355999999999,1,139,1,34,26.0,0.68,26,303
7295353,23929369,5,1.44013,103.79117,0,190,2,0,1887.0,,1,363
7296138,31583707,1,1.3128600000000001,103.88659,0,50,90,23,921.0,0.49,2,36
7311328,38303962,1,1.3189799999999998,103.84614,1,219,30,142,22.0,2.88,2,283
7312255,16884152,1,1.32281,103.85133,1,131,180,5,1332.0,0.1,1,365
7319075,38342813,1,1.3221399999999999,103.84917,1,200,5,46,6.0,0.95,1,335
7321238,12083856,2,1.3426,103.71500999999999,0,51,7,28,308.0,0.62,2,299
7332608,38410376,3,1.37835,103.95465,0,187,1,0,1887.0,,1,0
7336489,30964139,3,1.32101,103.9255,1,151,3,4,1031.0,0.08,1,0
7350502,14521708,1,1.31481,103.88701,1,87,1,59,14.0,1.18,67,70
7372314,38627498,1,1.30934,103.86336999999999,0,69,5,0,1887.0,,1,0
